0.03,0,0
0.0212132,0.0212132,0
0,0.03,0
-0.0212132,0.0212132,0
-0.03,0,0
-0.0212132,-0.0212132,0
0,-0.03,0
0.0212132,-0.0212132,0
0.0299984,3.20E-06,-3.20E-06
0.021212767,0.021212767,7.13E-06
-8.00E-06,0.03,0
-0.021212767,0.021212767,7.13E-06
-0.0299984,-3.20E-06,-3.20E-06
-0.021212767,-0.021212767,7.13E-06
3.20E-06,-0.0299984,3.20E-06
0.021212767,-0.021212767,-7.13E-06
0.0299968,6.40E-06,-6.40E-06
0.021212334,0.021212334,1.43E-05
-1.60E-05,0.03,0
-0.021212334,0.021212334,1.43E-05
-0.0299968,-6.40E-06,-6.40E-06
-0.021212334,-0.021212334,1.43E-05
6.40E-06,-0.0299968,6.40E-06
0.021212334,-0.021212334,-1.43E-05
0.0299952,9.60E-06,-9.60E-06
0.021211902,0.021211902,2.14E-05
-2.40E-05,0.03,0
-0.021211902,0.021211902,2.14E-05
-0.0299952,-9.60E-06,-9.60E-06
-0.021211902,-0.021211902,2.14E-05
9.60E-06,-0.0299952,9.60E-06
0.021211902,-0.021211902,-2.14E-05
0.0299936,1.28E-05,-1.28E-05
0.021211469,0.021211469,2.85E-05
-3.20E-05,0.03,0
-0.021211469,0.021211469,2.85E-05
-0.0299936,-1.28E-05,-1.28E-05
-0.021211469,-0.021211469,2.85E-05
1.28E-05,-0.0299936,1.28E-05
0.021211469,-0.021211469,-2.85E-05
0.029992,1.60E-05,-1.60E-05
0.021211036,0.021211036,3.57E-05
-4.00E-05,0.03,0
-0.021211036,0.021211036,3.57E-05
-0.029992,-1.60E-05,-1.60E-05
-0.021211036,-0.021211036,3.57E-05
1.60E-05,-0.029992,1.60E-05
0.021211036,-0.021211036,-3.57E-05
0.0299904,1.92E-05,-1.92E-05
0.021210603,0.021210603,4.28E-05
-4.80E-05,0.03,0
-0.021210603,0.021210603,4.28E-05
-0.0299904,-1.92E-05,-1.92E-05
-0.021210603,-0.021210603,4.28E-05
1.92E-05,-0.0299904,1.92E-05
0.021210603,-0.021210603,-4.28E-05
0.0299888,2.24E-05,-2.24E-05
0.021210171,0.021210171,4.99E-05
-5.60E-05,0.03,0
-0.021210171,0.021210171,4.99E-05
-0.0299888,-2.24E-05,-2.24E-05
-0.021210171,-0.021210171,4.99E-05
2.24E-05,-0.0299888,2.24E-05
0.021210171,-0.021210171,-4.99E-05
0.0299872,2.56E-05,-2.56E-05
0.021209738,0.021209738,5.71E-05
-6.40E-05,0.03,0
-0.021209738,0.021209738,5.71E-05
-0.0299872,-2.56E-05,-2.56E-05
-0.021209738,-0.021209738,5.71E-05
2.56E-05,-0.0299872,2.56E-05
0.021209738,-0.021209738,-5.71E-05
0.0299856,2.88E-05,-2.88E-05
0.021209305,0.021209305,6.42E-05
-7.20E-05,0.03,0
-0.021209305,0.021209305,6.42E-05
-0.0299856,-2.88E-05,-2.88E-05
-0.021209305,-0.021209305,6.42E-05
2.88E-05,-0.0299856,2.88E-05
0.021209305,-0.021209305,-6.42E-05
0.029984,3.20E-05,-3.20E-05
0.021208872,0.021208872,7.13E-05
-8.00E-05,0.03,0
-0.021208872,0.021208872,7.13E-05
-0.029984,-3.20E-05,-3.20E-05
-0.021208872,-0.021208872,7.13E-05
3.20E-05,-0.029984,3.20E-05
0.021208872,-0.021208872,-7.13E-05
0.0299824,3.52E-05,-3.52E-05
0.021208439,0.021208439,7.85E-05
-8.80E-05,0.03,0
-0.021208439,0.021208439,7.85E-05
-0.0299824,-3.52E-05,-3.52E-05
-0.021208439,-0.021208439,7.85E-05
3.52E-05,-0.0299824,3.52E-05
0.021208439,-0.021208439,-7.85E-05
0.0299808,3.84E-05,-3.84E-05
0.021208007,0.021208007,8.56E-05
-9.60E-05,0.03,0
-0.021208007,0.021208007,8.56E-05
-0.0299808,-3.84E-05,-3.84E-05
-0.021208007,-0.021208007,8.56E-05
3.84E-05,-0.0299808,3.84E-05
0.021208007,-0.021208007,-8.56E-05
0.0299792,4.16E-05,-4.16E-05
0.021207574,0.021207574,9.27E-05
-0.000104,0.03,0
-0.021207574,0.021207574,9.27E-05
-0.0299792,-4.16E-05,-4.16E-05
-0.021207574,-0.021207574,9.27E-05
4.16E-05,-0.0299792,4.16E-05
0.021207574,-0.021207574,-9.27E-05
0.0299776,4.48E-05,-4.48E-05
0.021207141,0.021207141,9.99E-05
-0.000112,0.03,0
-0.021207141,0.021207141,9.99E-05
-0.0299776,-4.48E-05,-4.48E-05
-0.021207141,-0.021207141,9.99E-05
4.48E-05,-0.0299776,4.48E-05
0.021207141,-0.021207141,-9.99E-05
0.029976,4.80E-05,-4.80E-05
0.021206708,0.021206708,0.000107017
-0.00012,0.03,0
-0.021206708,0.021206708,0.000107017
-0.029976,-4.80E-05,-4.80E-05
-0.021206708,-0.021206708,0.000107017
4.80E-05,-0.029976,4.80E-05
0.021206708,-0.021206708,-0.000107017
0.0299744,5.12E-05,-5.12E-05
0.021206276,0.021206276,0.000114151
-0.000128,0.03,0
-0.021206276,0.021206276,0.000114151
-0.0299744,-5.12E-05,-5.12E-05
-0.021206276,-0.021206276,0.000114151
5.12E-05,-0.0299744,5.12E-05
0.021206276,-0.021206276,-0.000114151
0.0299728,5.44E-05,-5.44E-05
0.021205843,0.021205843,0.000121286
-0.000136,0.03,0
-0.021205843,0.021205843,0.000121286
-0.0299728,-5.44E-05,-5.44E-05
-0.021205843,-0.021205843,0.000121286
5.44E-05,-0.0299728,5.44E-05
0.021205843,-0.021205843,-0.000121286
0.0299712,5.76E-05,-5.76E-05
0.02120541,0.02120541,0.00012842
-0.000144,0.03,0
-0.02120541,0.02120541,0.00012842
-0.0299712,-5.76E-05,-5.76E-05
-0.02120541,-0.02120541,0.00012842
5.76E-05,-0.0299712,5.76E-05
0.02120541,-0.02120541,-0.00012842
0.0299696,6.08E-05,-6.08E-05
0.021204977,0.021204977,0.000135555
-0.000152,0.03,0
-0.021204977,0.021204977,0.000135555
-0.0299696,-6.08E-05,-6.08E-05
-0.021204977,-0.021204977,0.000135555
6.08E-05,-0.0299696,6.08E-05
0.021204977,-0.021204977,-0.000135555
0.029968,6.40E-05,-6.40E-05
0.021204544,0.021204544,0.000142689
-0.00016,0.03,0
-0.021204544,0.021204544,0.000142689
-0.029968,-6.40E-05,-6.40E-05
-0.021204544,-0.021204544,0.000142689
6.40E-05,-0.029968,6.40E-05
0.021204544,-0.021204544,-0.000142689
0.0299664,6.72E-05,-6.72E-05
0.021204112,0.021204112,0.000149823
-0.000168,0.03,0
-0.021204112,0.021204112,0.000149823
-0.0299664,-6.72E-05,-6.72E-05
-0.021204112,-0.021204112,0.000149823
6.72E-05,-0.0299664,6.72E-05
0.021204112,-0.021204112,-0.000149823
0.0299648,7.04E-05,-7.04E-05
0.021203679,0.021203679,0.000156958
-0.000176,0.03,0
-0.021203679,0.021203679,0.000156958
-0.0299648,-7.04E-05,-7.04E-05
-0.021203679,-0.021203679,0.000156958
7.04E-05,-0.0299648,7.04E-05
0.021203679,-0.021203679,-0.000156958
